numero,indice,id,nivellement,date_fiche,reseau,site_nom,site_num,commune,ld,departement,description,gps,vu,lat,lon,ele,x,y,z,precision_plani_max,precision_alti_max,ref_latlon,ref_proj,ref_proj_epsg,ref_proj_alti
1115201-08,d,208031,E'.F.P3 - 117-II,2017/01/20,Réseau de base,FONTJONCOUSE I,1115201,FONTJONCOUSE,Ermitage Saint-Victor,AUDE (11),Rocher allongé : repère 2015 en laiton à tête bombée de 25 mm de diamètre,ok,2015,43.05033610833333,2.791559819444444,341.577,683003.195,6216802.991,291.92,0.01,0.005,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
1117802-01,a,22505,,2017/01/13,Réseau de base,LABASTIDE-D'ANJOU II,1117802,LABASTIDE-D'ANJOU,,AUDE (11),Borne 1994 en béton : Repère hémisphérique en laiton de 25 mm de diamètre,ok,2013,43.34845723055556,1.8553573305555557,238.178,607146.172,6250596.786,189.28,0.01,0.1,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
1117802-02,b,22506,,2017/01/13,Réseau de base,LABASTIDE-D'ANJOU II,1117802,LABASTIDE-D'ANJOU,,AUDE (11),Ancien calvaire : Socle : Repère hémisphérique 1994 en laiton de 18 mm de diamètre,ok,2013,43.352125369444444,1.858875963888889,234.742,607437.478,6251000.364,185.85,0.05,0.1,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
1126403-01,a,22951,,2017/01/20,Réseau de base,NEVIAN III,1126403,NEVIAN,,AUDE (11),Borne 1994 en béton : Repère hémisphérique en laiton de 25 mm de diamètre,ok,2013,43.20238987222223,2.894563097222222,122.798,691424.941,6233691.646,73.43,0.01,0.1,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
1126403-04,b,22954,,2017/01/20,Réseau de base,NEVIAN III,1126403,NEVIAN,,AUDE (11),Ponceau : Parapet Nord : Repère hémisphérique 1994 en laiton de 18 mm de diamètre,ok,2013,43.20208635277778,2.892451963888889,96.173,691253.199,6233658.134,46.789,0.05,0.01,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
1126403-02,c,22952,,2017/01/20,Réseau de base,NEVIAN III,1126403,NEVIAN,,AUDE (11),Réservoir : Terrasse : Face supérieure : Repère hémisphérique 1994 en laiton de 12 mm de diamètre,ok,2013,43.202511980555556,2.894875738888889,127.521,691450.386,6233705.187,78.15,0.05,0.1,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
1126403-03,d,22953,,2017/01/20,Réseau de base,NEVIAN III,1126403,NEVIAN,,AUDE (11),Rocher : Repère hémisphérique 1994 en laiton de 12 mm de diamètre,ok,2013,43.202112344444444,2.8938337027777776,113.881,691365.579,6233660.872,64.51,0.05,0.1,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
11266A-01,a,22972,,2017/01/18,Réseau de base,PORT-LA-NOUVELLE A,11266A,PORT-LA-NOUVELLE,,AUDE (11),Quai : Jetée : Repère hémisphérique 1994 en laiton de 18 mm de diamètre,ok,2013,43.01273561666667,3.0686075222222224,55.376,705598.091,6212602.229,5.85,0.05,0.1,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
11266A-02,b,22973,,2017/01/18,Réseau de base,PORT-LA-NOUVELLE A,11266A,PORT-LA-NOUVELLE,,AUDE (11),Quai : Jetée : Repère hémisphérique 1994 en laiton de 12 mm de diamètre,ok,2013,43.01371434722222,3.065903683333333,51.367,705377.378,6212710.867,1.841,0.01,0.005,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
1129703-01,a,23142,,2017/01/20,Réseau de base,PRADELLES-CABARDES III,1129703,PRADELLES-CABARDES,,AUDE (11),Réservoir : Regard Est en béton : Repère hémisphérique 1994 en laiton de 12 mm de diamètre,ok,2013,43.402500116666666,2.4333722083333336,855.243,654076.841,6256095.853,805.38,0.01,0.01,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
1129703-02,b,23143,,2017/01/20,Réseau de base,PRADELLES-CABARDES III,1129703,PRADELLES-CABARDES,,AUDE (11),Dalle béton : Borne 1994 en polyester-béton : Repère hémisphérique de 25 mm de diamètre,ok,2014,43.391463075,2.423201447222222,779.13,653243.59,6254875.015,729.33,0.05,0.1,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
1130203-01,a,23161,,2017/01/20,Réseau de base,PUILAURENS III,1130203,PUILAURENS,Col Camperié,AUDE (11),Borne 1994 en polyester-béton : Repère hémisphérique de 25 mm de diamètre(enterrée),,,42.81055398611111,2.2777149416666664,573.737,640859.684,6190387.558,522.86,0.05,0.1,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
1130203-02,b,23162,,2017/01/20,Réseau de base,PUILAURENS III,1130203,PUILAURENS,Col Camperié,AUDE (11),Ponceau SNCF : Parapet Sud : Angle Est : Repère hémisphérique 1994 en laiton de 12 mm de diamètre,ok,2013,42.81214686944444,2.289997808333333,533.274,641866.964,6190555.576,482.432,0.01,0.01,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
1136709-01,a,23471,,2017/01/20,Réseau de base,SAISSAC IX,1136709,SAISSAC,,AUDE (11),Borne 1994 en béton : Repère hémisphérique en laiton de 25 mm de diamètre,ok,2013,43.36224984722222,2.161514786111111,555.863,631996.952,6251818.013,506.53,0.01,0.1,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
1136709-02,b,23472,,2017/01/20,Réseau de base,SAISSAC IX,1136709,SAISSAC,,AUDE (11),Réservoir : Bordure : Repère hémisphérique 1994 en laiton de 12 mm de diamètre,ok,2013,43.357419425,2.1776964305555553,536.712,633303.681,6251267.293,487.37,0.05,0.1,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
1200606-01,a,23858,,2017/01/20,Réseau de base,ALRANCE VI,1200606,ALRANCE,,AVEYRON (12),Croix : Mur de Soutenement : Repère hémisphérique 1994 en laiton de 25 mm de diamètre,ok,2013,44.143799413888885,2.653826827777778,882.995,672304.901,6338371.081,831.916,0.01,0.005,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
1200606-02,b,23859,,2017/01/20,Réseau de base,ALRANCE VI,1200606,ALRANCE,,AVEYRON (12),Borne 1994 en béton : Repère hémisphérique en laiton de 18 mm de diamètre,ok,2013,44.139116377777775,2.6534908944444444,881.916,672275.742,6337850.902,830.836,0.05,0.005,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
1201602-01,a,23950,,2017/01/20,Réseau de base,AUZITS II,1201602,AUZITS,LA PLAGNE,AVEYRON (12),Borne 1956 en granit gravée IGN et 1955 : Repère hémisphérique 1994 en laiton de 12 mm de diamètre,ok,2013,44.499718936111115,2.3618933972222225,405.97,649269.096,6378055.744,355.65,0.01,0.5,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
1201602-02,b,23951,,2017/01/20,Réseau de base,AUZITS II,1201602,AUZITS,LA PLAGNE,AVEYRON (12),Borne 1994 en polyester-béton : Repère hémisphérique de 25 mm de diamètre,,,44.499102936111115,2.3625350555555555,406.585,649319.556,6377986.907,356.27,0.05,0.1,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
1203502-01,a,24116,Z'.B.Q3 - 223-I,2017/01/20,Réseau de base,BRASC II,1203502,BRASC,LADRECH,AVEYRON (12),Dalle en béton : Face supérieure : Repère hémisphérique 1994 en laiton de 12 mm de diamètre,ok,2013,43.97936061944445,2.5718594833333333,648.177,665648.213,6320132.967,597.469,0.01,0.005,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
1203502-02,b,24117,,2017/01/20,Réseau de base,BRASC II,1203502,BRASC,LADRECH,AVEYRON (12),Borne en granit gravée IGN et 1958 : Repère hémisphérique 1994 en laiton de 12 mm de diamètre,ok,2013,43.988110447222226,2.571925936111111,654.858,665658.815,6321105.146,604.15,0.05,0.1,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
1205803-01,a,24325,,2017/01/20,Réseau de base,CASSUEJOULS III,1205803,CASSUEJOULS,SOULAGES,AVEYRON (12),Borne Ouest 1994 en béton : Repère hémisphérique en laiton de 25 mm de diamètre,ok,2013,44.73716970277778,2.8314494527777776,1105.268,686656.019,6404240.84,1053.73,0.01,0.1,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
1205803-02,b,24326,,2017/01/20,Réseau de base,CASSUEJOULS III,1205803,CASSUEJOULS,SOULAGES,AVEYRON (12),Borne Est 1994 en béton : Repère hémisphérique en laiton de 18 mm de diamètre,ok,2013,44.737252608333336,2.8327769166666665,1109.571,686761.133,6404249.825,1058.02,0.05,0.1,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
1207003-01,a,24472,Z'.B.L3 - 100-I,2017/01/16,Réseau de base,COMPEYRE III,1207003,COMPEYRE,,AVEYRON (12),Borne 1994 en béton : Repère hémisphérique en laiton de 25 mm de diamètre,ok,2013,44.16290153888889,3.1010714722222223,573.696,708083.388,6340437.847,522.293,0.01,0.005,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
1207003-02,b,24473,,2017/01/16,Réseau de base,COMPEYRE III,1207003,COMPEYRE,,AVEYRON (12),Rocher : Repère hémisphérique 1994 en laiton de 18 mm de diamètre,ok,2013,44.16316622777778,3.1010555666666666,572.456,708082.079,6340467.253,521.053,0.05,0.005,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
1209902-01,a,24745,,2017/01/20,Réseau de base,FAYET II,1209902,FAYET,,AVEYRON (12),Rocher : Repère hémisphérique 1994 en laiton de 18 mm de diamètre,ok,2013,43.79585220277777,3.0093696666666667,740.021,700754.197,6299648.493,689.1,0.05,0.1,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
1209902-02,b,24746,,2017/01/20,Réseau de base,FAYET II,1209902,FAYET,,AVEYRON (12),Borne 1957 en granit gravée IGN : Repère hémisphérique 1994 en laiton de 12 mm de diamètre,ok,2013,43.797650419444444,3.011058513888889,745.234,700890.11,6299848.339,694.32,0.05,0.5,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
1209902-04,c,24748,,2017/01/20,Réseau de base,FAYET II,1209902,FAYET,,AVEYRON (12),Rocher : Repère 1958 en fer,ok,2013,43.797640638888886,3.011070833333333,745.29,700891.1,6299847.25,694.37,0.1,0.5,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
1209902-05,d,24749,,2017/01/20,Réseau de base,FAYET II,1209902,FAYET,,AVEYRON (12),Rocher : Boulon 1958,ok,2013,43.797623083333335,3.0109800555555557,744.3,700883.8,6299845.3,693.38,0.1,0.5,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
1209902-06,f,208029,Z'.C.N3O3 - 17-I,2017/01/20,Réseau de base,FAYET II,1209902,FAYET,,AVEYRON (12),Escalier : marche supérieure : repère 2015 en laiton à tête hémisphérique de 18 mm de diamètre,ok,2015,43.80402409444444,2.995917652777778,517.983,699671.445,6300556.563,467.05,0.05,0.005,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
1210401-01,a,24796,,2017/01/20,Réseau de base,FOISSAC I,1210401,FOISSAC,,AVEYRON (12),Borne en granit gravée IGN : Repère hémisphérique 1994 en laiton de 12 mm de diamètre,ok,2012,44.51410363611111,2.012103927777778,402.809,621481.235,6379939.853,353.07,0.01,0.5,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
1210401-02,b,24797,,2017/01/20,Réseau de base,FOISSAC I,1210401,FOISSAC,,AVEYRON (12),Monument : Dallage : Repère hémisphérique 1994 en laiton de 12 mm de diamètre,ok,2012,44.51337874166666,2.0290895444444446,390.964,622830.207,6379842.59,341.15,0.05,0.01,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
1216306-01,a,25485,,2017/01/20,Réseau de base,MURASSON VI,1216306,MURASSON,,AVEYRON (12),Borne 1994 en polyester-béton : Repère hémisphérique de 25 mm de diamètre,,,43.757535080555556,2.7272374166666666,881.97,678029.726,6295428.318,831.067,0.05,0.01,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
1216306-02,b,25486,,2017/01/20,Réseau de base,MURASSON VI,1216306,MURASSON,,AVEYRON (12),Rocher : Repère hémisphérique 1994 en laiton de 18 mm de diamètre,ok,2013,43.75458084444445,2.7250449472222225,886.184,677851.986,6295100.632,835.27,0.05,0.1,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
1217401-01,a,25605,,2017/01/20,Réseau de base,OLEMPS I,1217401,OLEMPS,LAGARRIGUE,AVEYRON (12),Borne Nord 1994 en béton : Repère hémisphérique en laiton de 18 mm de diamètre,ok,2013,44.32964456944445,2.549689008333333,679.533,664091.327,6359059.814,628.68,0.01,0.1,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
1217401-02,b,25606,,2017/01/20,Réseau de base,OLEMPS I,1217401,OLEMPS,LAGARRIGUE,AVEYRON (12),Borne Sud 1994 en béton : Repère hémisphérique en laiton de 25 mm de diamètre,ok,2013,44.32854385,2.550294333333333,684.09,664138.9,6358937.259,633.23,0.05,0.1,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
12187A-01,a,25708,,2017/01/17,Réseau de base,PRADES-D'AUBRAC A,12187A,PRADES-D'AUBRAC,,AVEYRON (12),Rocher sud : Repère hémisphérique 1994 en laiton de 18 mm de diamètre scellé,ok,2013,44.55212723333333,2.991327486111111,1141.805,699311.148,6383672.485,1089.998,0.01,0.005,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
12187A-02,b,25709,,2017/01/17,Réseau de base,PRADES-D'AUBRAC A,12187A,PRADES-D'AUBRAC,,AVEYRON (12),Réservoir : Terrasse : Angle ouest : Repère hémisphérique 1994 en laiton de 12 mm de diamètre scellé,ok,2013,44.55240618333333,2.9913068750000003,1144.969,699309.514,6383703.471,1093.167,0.05,0.005,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
12187A-03,c,25710,,2017/01/17,Réseau de base,PRADES-D'AUBRAC A,12187A,PRADES-D'AUBRAC,,AVEYRON (12),Rocher nord : Repère hémisphérique 1994 en laiton de 18 mm de diamètre scellé,ok,2013,44.55262611944444,2.991389302777778,1141.803,699316.064,6383727.901,1089.996,0.05,0.005,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
1219801-01,a,25842,Z'.A.K3 - 89-I,2017/01/20,Réseau de base,RIEUPEYROUX I,1219801,RIEUPEYROUX,La chapelle de Rieupeyroux,AVEYRON (12),Cylindre-repère en cuivre scellé dans la face supérieure d'un pilier en pierre de taille.,ok,2013,44.31682083055556,2.2312122583333336,856.073,638682.139,6357831.292,805.728,0.01,0.005,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
1219801-03,b,25844,,2017/01/20,Réseau de base,RIEUPEYROUX I,1219801,RIEUPEYROUX,La chapelle de Rieupeyroux,AVEYRON (12),Réservoir : Terrasse : Muret : Repère hémisphérique 1994 en laiton de 18 mm de diamètre,ok,2013,44.31617823055555,2.2312701472222223,855.933,638686.061,6357759.862,805.569,0.05,0.01,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
1219801-02,c,25843,,2017/01/20,Réseau de base,RIEUPEYROUX I,1219801,RIEUPEYROUX,La chapelle de Rieupeyroux,AVEYRON (12),Chapelle : Base croix,,2013,44.31675094444445,2.2312740555555557,870.75,638686.99,6357823.48,820.39,0.1,0.5,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
1219801-04,d,25845,Z'.A.K3 - 89,2017/01/20,Réseau de base,RIEUPEYROUX I,1219801,RIEUPEYROUX,La chapelle de Rieupeyroux,AVEYRON (12),Chapelle : Mur : Repère de nivellement,,2013,44.31677608333334,2.2312801666666666,855.9,638687.51,6357826.27,805.55,0.1,0.005,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
1219801-07,g,25848,,2017/01/20,Réseau de base,RIEUPEYROUX I,1219801,RIEUPEYROUX,La chapelle de Rieupeyroux,AVEYRON (12),Borne en calcaire,,2013,44.31779522222222,2.2316968055555555,853.55,638721.84,6357939.16,803.19,0.1,0.5,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
1220807-01,a,25999,,2017/01/20,Réseau de base,SAINT-AFFRIQUE VII,1220807,SAINT-AFFRIQUE,Issarts,AVEYRON (12),Borne 1957 en granit gravée IGN : Repère hémisphérique 1994 en laiton de 12 mm de diamètre,ok,2013,43.96905853611111,2.8606027472222224,667.672,688813.414,6318905.008,616.73,0.01,0.1,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
1220807-02,b,26000,,2017/01/20,Réseau de base,SAINT-AFFRIQUE VII,1220807,SAINT-AFFRIQUE,Issarts,AVEYRON (12),Borne 1994 en polyester-béton : Repère hémisphérique de 25 mm de diamètre,ok,2013,43.969763255555556,2.866856936111111,679.742,689315.442,6318982.446,628.79,0.05,0.1,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
1220807-05,e,208032,Z'.B.R3 - 199-I,2017/01/20,Réseau de base,SAINT-AFFRIQUE VII,1220807,SAINT-AFFRIQUE,Issarts,AVEYRON (12),Muret de soutènement : repère 2015 en laiton à tête hémisphérique de 18 mm de diamètre,ok,2015,43.96354493055556,2.889442227777778,407.385,691126.913,6318288.704,356.394,0.01,0.005,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
1222001-01,a,26165,,2017/01/20,Réseau de base,SAINTE-EULALIE-DE-CERNON I,1222001,SAINTE-EULALIE-DE-CERNON,COUGOUILLE,AVEYRON (12),Borne des I.G. avec repère en bronze scellé dans sa face supérieure surmontée d'un pilier en pierre,ok,2013,43.963924069444445,3.126488775,963.284,710151.6,6318332.751,912.027,0.05,0.01,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
1222001-02,b,26166,,2017/01/20,Réseau de base,SAINTE-EULALIE-DE-CERNON I,1222001,SAINTE-EULALIE-DE-CERNON,COUGOUILLE,AVEYRON (12),Borne 1954 en granit gravée IGN : Repère hémisphérique 1994 en laiton de 12 mm de diamètre,ok,2013,43.9639728,3.1264221305555555,962.786,710146.243,6318338.157,911.518,0.01,0.01,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
1222001-04,c,26168,,2017/01/20,Réseau de base,SAINTE-EULALIE-DE-CERNON I,1222001,SAINTE-EULALIE-DE-CERNON,COUGOUILLE,AVEYRON (12),Rocher : Rivet 1956 en fer,ok,2013,43.964079230555555,3.1262740138888887,962.576,710134.336,6318349.964,911.304,0.05,0.01,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
1223504-01,a,26326,,2017/01/20,Réseau de base,SAINT-JUST-SUR-VIAUR IV,1223504,SAINT-JUST-SUR-VIAUR,Brienne,AVEYRON (12),Rocher : Repère hémisphérique 1994 en laiton de 18 mm de diamètre,ok,2013,44.139149177777774,2.3855444416666667,571.917,650837.663,6337984.997,521.427,0.01,0.005,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
1223504-02,b,26327,,2017/01/20,Réseau de base,SAINT-JUST-SUR-VIAUR IV,1223504,SAINT-JUST-SUR-VIAUR,Brienne,AVEYRON (12),Borne 1994 en polyester-béton : Repère hémisphérique de 25 mm de diamètre,ok,2013,44.13568780833333,2.3811824555555554,520.135,650485.656,6337603.163,469.662,0.05,0.005,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
1226504-02,b,26670,,2017/01/20,Réseau de base,SEBRAZAC IV,1226504,SEBRAZAC,,AVEYRON (12),Borne 1994 en béton Ouest : Repère hémisphérique en laiton de 18 mm de diamètre,ok,2013,44.53775905,2.6891785722222226,398.931,675305.429,6382124.998,348.02,0.01,0.1,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
1226609-01,a,26694,,2017/01/20,Réseau de base,SEGUR IX,1226609,SEGUR,,AVEYRON (12),Borne 1994 en béton : Repère hémisphérique en laiton de 25 mm de diamètre,ok,2013,44.29341829166666,2.8319239499999997,841.035,686588.661,6354947.175,789.609,0.05,0.005,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
